,id,lonlat,tags.power,tags.branch,tags.operator,tags.manufacturer,tags.generator:type,tags.generator:method,tags.generator:source,power_output_MW,tags.source,tags.generator:alt_source,tags.name,tags.name:fr,Type,tags.operator:ar,tags.operator:wikidata,tags.operator:wikipedia,tags.addr:city,tags.generator:place,tags.addr:city:ar,tags.area,tags.building:levels,tags.fence_type,tags.plant:source,tags.height,tags.substation,Country,tags.manufacturer:type,tags.ref,tags.FIXME,tags.addr:village,tags.tag:power,tags.amenity,tags.X,tags.Y,tags.code,tags.etat,tags.type,tags.photo,tags.village,tags.maitre_ouv,tags.note,tags.short_name,tags.contact:phone,tags.source:date,tags.project:eurosha_2012,tags.man_made,tags.operator_type,tags.generator:output:steam,tags.generator:output:vacuum,tags.generator:output:battery_charging,tags.beds,tags.owner,tags.shower,tags.toilets,tags.heliport,tags.population,tags.wheelchair,tags.operator:type,tags.building:status,tags.population:date,tags.staff_count:nurses,tags.is_in:health_level6,tags.is_in:health_level8,tags.staff_count:chemist,tags.staff_count:doctors,tags.health_services:description,tags.content,tags.toilets:status,tags.communication:description,tags.water_source,tags.water_tap:operator,tags.shower:status,tags.url,tags.url_1,tags.source:geometry,tags.source:geometry:date,tags.layer,tags.healthcare,tags.website,tags.location,tags.construction,tags.description,tags.voltage,tags.lit,tags.generator:output:biogas,tags.plant:output:electricity,tags.addr:district,tags.addr:pobox,tags.email,tags.opening_hours,tags.phone,tags.recycling:food_waste,tags.recycling:green_waste,tags.recycling_type,tags.start_date,tags.addr:suburb,tags.addr:community,tags.addr:state,tags.addr:street,tags.building:material,tags.operational_status,tags.projet:eboci,tags.name:de,tags.name:en,tags.wb_pb:id,tags.image:project,tags.image:pointofinterest,tags.generator:output:hot_air,tags.generator:output:cold_air,tags.generator:output:hot_water,tags.generator:output:cold_water,tags.generator:output:compressed_air,tags.comment,tags.building:roof,tags.landuse,tags.image,tags.mapillary,tags.int_name,tags.designation,tags.ele,tags.rotor:diameter,tags.rooms,tags.stars,tags.tourism,tags.payment:visa,tags.internet_access,tags.payment:mastercard,tags.project:mappingforniger,tags.brand,tags.addr:housename,tags.addr:postcode,tags.addr:housenumber,tags.generator,tags.name:cn,tags.model,tags.manufacturer:website,tags.wikidata,tags.wikipedia,tags.national_key_point,tags.reipppp,tags.colour,tags.power:source,tags.shop,tags.addr:ward,tags.addr:subward,tags.addr:municipality,tags.generator:output:heat,tags.generator:plant,tags.operator:website,tags.operator:wikipedia:ar,tags.addr:settlement,tags.addr:sub_camp,tags.addr:zone,tags.denomination,tags.religion,tags.source:form,tags.place,tags.source_ref,tags.proposed,tags.addr:block,tags.isced,tags.lighting,tags.tree_count,tags.name_centre,tags.social_facility,tags.social_facility:for,tags.plant:method
10836,6042228221.0,"[18.095640399999972, -31.500231300000053]",generator,,,,horizontal_axis,wind_turbine,wind,2.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siemens 2,3VS-108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10851,7921691371.0,"[28.91485690000004, -25.917155900000015]",generator,,,,steam_turbine,combustion,coal,800.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10852,6188944734.0,"[24.248574999999985, -30.511288799999903]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,WTG 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10858,6188944687.0,"[24.389519699999994, -30.521686799999912]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10859,6188944725.0,"[24.278122199999988, -30.523572199999904]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10862,6188944700.0,"[24.406245899999984, -30.524080499999915]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10865,6188944740.0,"[24.233350699999985, -30.516233799999906]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,WTG 12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10868,6042154797.0,"[18.09521009999998, -31.529585700000055]",generator,,,,horizontal_axis,wind_turbine,wind,2.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siemens 2,3VS-108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10869,6188944692.0,"[24.42769289999999, -30.52694549999991]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,WTG 88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10870,4190886146.0,"[27.612911300000246, -23.669457400000088]",generator,,,,steam_turbine,combustion,coal,665.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10880,6188694243.0,"[23.88567209999997, -30.722187899999934]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10883,6188694265.0,"[23.835828599999967, -30.72578019999993]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10888,6188694263.0,"[23.87341979999997, -30.751376899999933]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10890,6188944702.0,"[24.409593299999983, -30.533497699999913]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10891,6188944768.0,"[24.284307399999985, -30.53555379999991]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10893,6188694522.0,"[23.917021699999967, -30.717613199999928]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10894,6188944778.0,"[24.26483449999999, -30.557576999999906]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,WTG 57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10899,6188944737.0,"[24.230743599999986, -30.509088899999906]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10902,1809516645.0,"[21.959254699999992, -34.167193299999994]",generator,,,,gas_turbine,combustion,oil,148.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10908,6042223115.0,"[18.089667599999974, -31.503317700000053]",generator,,,,horizontal_axis,wind_turbine,wind,2.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siemens 2,3VS-108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10914,6188944750.0,"[24.272779199999988, -30.53160319999991]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10915,6582677516.0,"[18.121760500000153, -31.485844899999986]",generator,,,,horizontal_axis,wind_turbine,wind,2.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siemens 2,3VS-108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10918,6188944720.0,"[24.314841699999988, -30.545584299999906]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10919,7921697521.0,"[27.56549760000004, -23.70557230000001]",generator,,,,steam_turbine,combustion,coal,794.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10922,6188944762.0,"[24.246128799999987, -30.536075899999915]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10925,4190886199.0,"[27.97576890000024, -26.74092920000008]",generator,,,,,,coal,618.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10926,1923866633.0,"[18.46295269999999, -33.589523999999926]",generator,,,,gas_turbine,combustion,oil,147.0,NGI-Aerial,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10927,6188694513.0,"[23.959223599999966, -30.711585399999922]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10929,4190988234.0,"[18.535802300000217, -33.883502900000046]",generator,,,,gas_turbine,combustion,diesel,57.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10931,6582677513.0,"[18.134189800000154, -31.490632099999985]",generator,,,,horizontal_axis,wind_turbine,wind,2.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siemens 2,3VS-108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10932,6042174304.0,"[18.110860199999973, -31.54891610000005]",generator,,,,horizontal_axis,wind_turbine,wind,2.0,,,,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Siemens 2,3VS-108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10938,6188694284.0,"[23.839843899999966, -30.761537099999927]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10964,6188694251.0,"[23.87646669999997, -30.722455399999934]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuan Mulilo De Aar Maanhaarberg Wind Energy Facility,,Node,,,,,,,,,,,80,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10965,6188944765.0,"[24.398043699999988, -30.53663499999991]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,WTG 89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10976,6188944708.0,"[24.313505899999985, -30.51481959999991]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10979,6188944721.0,"[24.31439639999999, -30.550351999999904]",generator,,Longyuan SA,,horizontal_axis,wind_turbine,wind,1.0,,,Longyuam Mulilo De Aar 2 North Wind Farm,,Node,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,November 2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,南非德阿II期,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10981,701676876.0,[ 21.99809854 -28.73059767],generator,,ACWA Power,,,thermal,solar,50.0,,,Bokpoort Concentrated Solar Power Project,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q20981391,en:Bokpoort CSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10983,636805555.0,[ 19.55471816 -28.88890836],generator,,,,,,solar,10.0,,,Konkoonsies Solar PV,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10987,663042841.0,[ 24.74997776 -28.61207967],generator,,,,,,solar,50.0,,,Droogfontein Solar Power,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://droogfonteinsolar.co.za/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10991,663315732.0,[ 27.98574966 -23.07190207],generator,,Enel,,solar_photovoltaic_panel,photovoltaic,solar,66.0,,,Tom Burke Solar Park,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10998,530647959.0,[ 24.1348207  -30.15969731],generator,,,,solar_photovoltaic_panel,photovoltaic,solar,75.0,,,,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11002,662915114.0,[ 24.92528424 -29.04519304],generator,,Enel Green Power,,solar_photovoltaic_panel,photovoltaic,solar,82.0,,,Pulida PV plant,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11006,663042863.0,[ 21.53370381 -28.48961626],generator,,,,solar_thermal_collector,thermal,solar,100.0,,,Karoshoek Solar One,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
11013,663042829.0,[ 25.19220612 -28.46382416],generator,,,,solar_photovoltaic_panel,photovoltaic,solar,60.0,,,Boshoff Solar Park,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
11015,273787617.0,[ 19.59099058 -28.87996746],generator,,,,parabolic_trough,thermal,solar,100.0,,,KaXu Solar One,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q15231917,en:KaXu Solar One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11017,655281139.0,[ 23.02424311 -27.61564136],generator,,,,,thermal,solar,100.0,,,Kathu Solar Park,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.kathusolarpark.co.za/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q48815929,en:Kathu Solar Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11030,418850030.0,[ 30.3290071  -26.92031062],generator,,Piet Retief Council,,,,hydro,0.0,,,,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11036,663315730.0,[ 29.25239776 -22.99282645],generator,,,,solar_photovoltaic_panel,photovoltaic,solar,33.0,,,Soutpan Solar Park,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045,401582480.0,[ 24.09913514 -30.59677711],generator,,,,,photovoltaic,solar,85.0,,,Phelan Energy Group: DE AAR – Project 1,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.phelanenergygroup.com/our-projects/de-aar-project-1/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11051,636806767.0,[ 19.59173901 -28.89176969],generator,,,,,thermal,solar,100.0,,,Xina Solar One,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11057,662915108.0,[ 23.01229724 -27.36789826],generator,,Enel Green Power,,solar_photovoltaic_panel,photovoltaic,solar,82.0,,,Adams Solar PV,,Way,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
