,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,geometry,country
818,302152473-1,,132000,False,substation,True,transmission,7480.0,7.089525003665616,13.515405235038747,POINT (7.089525003665616 13.51540523503875),niger
819,215459565-1,,330000,False,substation,True,transmission,53840.0,6.654810366536859,7.472026148766996,POINT (6.654810366536859 7.472026148766996),nigeria
820,215459565-2,,132000,False,substation,True,transmission,53840.0,6.654810366536859,7.472026148766996,POINT (6.654810366536859 7.472026148766996),nigeria
821,564429999-1,,330000,False,substation,True,transmission,42820.0,8.274275647804394,5.190738445732999,POINT (8.274275647804394 5.190738445732999),nigeria
822,565180232-1,,132000,False,substation,True,transmission,6930.0,6.217693236589607,7.54960216959001,POINT (6.217693236589607 7.54960216959001),nigeria
823,549391509-1,,132000,False,substation,True,transmission,15210.0,3.379459801870849,6.468491928998874,POINT (3.379459801870849 6.468491928998874),nigeria
824,481286430-1,,330000,False,substation,True,transmission,54300.0,4.821274825428423,9.167715253095812,POINT (4.821274825428423 9.167715253095812),nigeria
825,575706869-1,,330000,False,substation,True,transmission,34430.0,6.575416545173997,5.71115458481222,POINT (6.575416545173997 5.71115458481222),nigeria
826,592191538-1,,132000,False,substation,True,transmission,4260.0,3.396022912531813,6.520913635015605,POINT (3.396022912531813 6.520913635015605),nigeria
827,540463591-1,,330000,False,substation,True,transmission,32260.0,4.791330849100036,9.140766592640425,POINT (4.791330849100036 9.140766592640425),nigeria
828,559542338-1,,330000,False,substation,True,transmission,20060.0,3.57113373439577,6.471029509033214,POINT (3.57113373439577 6.471029509033214),nigeria
829,559542338-2,,132000,False,substation,True,transmission,20060.0,3.57113373439577,6.471029509033214,POINT (3.57113373439577 6.471029509033214),nigeria
830,695850489-1,,132000,False,substation,True,transmission,70340.0,4.154877578699687,7.627711140169116,POINT (4.154877578699687 7.627711140169116),nigeria
831,567535340-1,,132000,False,substation,True,transmission,22970.0,3.609587355888964,7.966471112628644,POINT (3.609587355888964 7.966471112628644),nigeria
832,574152484-1,,330000,False,substation,True,transmission,102780.0,5.685317810499761,6.407199235059942,POINT (5.685317810499761 6.407199235059942),nigeria
833,574152484-2,,132000,False,substation,True,transmission,102780.0,5.685317810499761,6.407199235059942,POINT (5.685317810499761 6.407199235059942),nigeria
834,836122563-1,,330000,False,substation,True,transmission,58130.0,3.313260266657176,6.881955935886681,POINT (3.313260266657176 6.881955935886681),nigeria
835,564462599-1,,330000,False,substation,True,transmission,72420.0,5.634373979229533,6.296175017598384,POINT (5.634373979229533 6.296175017598384),nigeria
836,563732518-1,,330000,False,substation,True,transmission,44280.0,7.322247878542097,5.056324437222679,POINT (7.322247878542097 5.056324437222679),nigeria
837,563732518-2,,132000,False,substation,True,transmission,44280.0,7.322247878542097,5.056324437222679,POINT (7.322247878542097 5.056324437222679),nigeria
838,477596994-1,,330000,False,substation,True,transmission,69450.0,4.577726175604896,7.800951249575845,POINT (4.577726175604896 7.800951249575845),nigeria
839,477596994-2,,132000,False,substation,True,transmission,69450.0,4.577726175604896,7.800951249575845,POINT (4.577726175604896 7.800951249575845),nigeria
840,565866986-1,,330000,False,substation,True,transmission,96060.0,4.709054090329398,6.734830333606538,POINT (4.709054090329398 6.734830333606538),nigeria
841,563715917-1,,330000,False,substation,True,transmission,88970.0,6.630358891835899,7.822639681618335,POINT (6.630358891835899 7.822639681618335),nigeria
842,564745420-1,,132000,False,substation,True,transmission,7130.0,7.568884023405976,4.564278947072606,POINT (7.568884023405976 4.564278947072606),nigeria
843,566748625-1,,132000,False,substation,True,transmission,12910.0,6.178954349916615,10.080676726733614,POINT (6.178954349916615 10.08067672673361),nigeria
844,563727147-1,,132000,False,substation,True,transmission,5270.0,6.1972412,6.734393349999987,POINT (6.1972412 6.734393349999987),nigeria
845,567543514-1,,132000,False,substation,True,transmission,8020.0,4.8401494,7.056235550000059,POINT (4.8401494 7.056235550000059),nigeria
846,671893504-1,,330000,False,substation,True,transmission,77260.0,6.802414144564443,6.116840988573103,POINT (6.802414144564443 6.116840988573103),nigeria
847,671893504-2,,132000,False,substation,True,transmission,77260.0,6.802414144564443,6.116840988573103,POINT (6.802414144564443 6.116840988573103),nigeria
848,564445777-1,,132000,False,substation,True,transmission,8490.0,3.5246211,6.678893500000057,POINT (3.5246211 6.678893500000057),nigeria
849,564430566-1,,330000,False,substation,True,transmission,25650.0,8.339195308229389,5.070411891137414,POINT (8.339195308229389 5.070411891137414),nigeria
850,564430566-2,,132000,False,substation,True,transmission,25650.0,8.339195308229389,5.070411891137414,POINT (8.339195308229389 5.070411891137414),nigeria
851,565183240-1,,132000,False,substation,True,transmission,7680.0,6.36766943623238,7.31540469853508,POINT (6.36766943623238 7.31540469853508),nigeria
852,567184002-1,,132000,False,substation,True,transmission,7860.0,5.791764285646584,5.560212579501804,POINT (5.791764285646584 5.560212579501804),nigeria
853,563721604-1,,132000,False,substation,True,transmission,3000.0,6.321009800000025,7.617321649999915,POINT (6.321009800000025 7.617321649999915),nigeria
