,id,lonlat,tags.power,tags.substation,Type,Area,tags.voltage,tags.frequency,Country
1491,803884993.0,"[18.646157703698233, -33.925576224328616]",substation,,Way,5940.0,,,south-africa
1493,399304045.0,"[18.34967650451459, -34.02824755994651]",substation,,Way,350.0,,,south-africa
1496,213880228.0,"[24.783610958151655, -34.00041335429583]",substation,transmission,Way,20800.0,132000,,south-africa
1497,248602910.0,"[29.510634293114535, -25.81177396842126]",substation,,Way,9670.0,,,south-africa
1498,931812300.0,"[30.091438411280706, -22.873065671540385]",substation,,Way,2210.0,132000,,south-africa
1499,231467108.0,"[30.24102577574513, -22.372598382498584]",substation,,Way,4620.0,132000,,south-africa
1500,760033356.0,"[29.217301449999965, -25.892571699999984]",substation,,Way,5020.0,,,south-africa
1501,191254310.0,"[24.341667766666735, -28.388801549780933]",substation,transition,Way,1090.0,132000,,south-africa
1502,820003778.0,"[24.730392250000047, -28.65433435000004]",substation,,Way,2640.0,,,south-africa
1503,736309554.0,"[29.721800711540762, -23.166378894846282]",substation,transmission,Way,5220.0,132000,,south-africa
1504,89636282.0,"[22.336078149999988, -32.5223035]",substation,traction,Way,7890.0,132000,,south-africa
1505,455048847.0,"[28.47648065121801, -26.166610796632614]",substation,traction,Way,1710.0,88000,,south-africa
1506,530621285.0,"[28.08262043112822, -26.409488802757597]",substation,,Way,2510.0,,,south-africa
1507,235790771.0,"[29.989833476243, -25.75827782029924]",substation,traction,Way,1030.0,,,south-africa
1509,739107078.0,"[27.54720824095355, -24.98043739775868]",substation,,Way,6950.0,132000,,south-africa
1510,217740067.0,"[29.405407905108614, -23.892022676513815]",substation,transmission,Way,19780.0,132000,,south-africa
1514,176259936.0,"[30.61338272032791, -29.78271660576063]",substation,transmission,Way,129330.0,275000;132000,,south-africa
1515,134636554.0,"[31.103769884303663, -25.468767791960403]",substation,,Way,8200.0,,,south-africa
1517,374824600.0,"[29.1183356942113, -28.597429018454637]",substation,transmission,Way,6680.0,132000,,south-africa
1518,814643156.0,"[25.377036420803243, -33.776022354414515]",substation,,Way,11060.0,,,south-africa
1519,272849263.0,"[22.54387532092164, -32.919040725963626]",substation,transmission,Way,2650.0,132000,,south-africa
1523,919281058.0,"[28.550133899999974, -32.19763570000004]",substation,transmission,Way,11410.0,132000,,south-africa
1524,191036781.0,"[24.675738103418354, -28.56910337745212]",substation,transition,Way,1110.0,,,south-africa
1525,698041981.0,"[18.459648439088415, -34.06381743402105]",substation,,Way,300.0,,,south-africa
1526,208796568.0,"[24.26500497059201, -27.42801470574062]",substation,transmission,Way,12830.0,132000,,south-africa
1527,88862959.0,"[24.130501557010565, -30.15950352013267]",substation,traction,Way,2240.0,132000,,south-africa
1529,457723152.0,"[28.55960746291565, -26.7326641295885]",substation,transmission,Way,11280.0,88000,,south-africa
1531,103753534.0,"[20.000653631281878, -33.38451925641262]",substation,traction,Way,4460.0,132000,,south-africa
1532,109939353.0,"[29.771414930532703, -29.870974738609245]",substation,transmission,Way,3800.0,,,south-africa
1533,660555059.0,"[28.543501756945414, -31.506048497884372]",substation,transmission,Way,11700.0,132000,,south-africa
1534,921021042.0,"[18.973078592212897, -33.80801631498858]",substation,transmission,Way,6540.0,132000,,south-africa
1535,100421918.0,"[23.135512767953696, -28.293824893021608]",substation,transmission,Way,11860.0,132000,,south-africa
1537,203810838.0,"[25.826177851638363, -27.448184543142546]",substation,traction,Way,3450.0,132000,,south-africa
1538,248388704.0,"[28.96751706652579, -26.083527893475587]",substation,transmission,Way,8800.0,88000,,south-africa
1539,219596294.0,"[31.044086524997415, -28.12969093140481]",substation,traction,Way,3260.0,88000;25000,,south-africa
1540,455767019.0,"[29.647606278634267, -28.438805997670478]",substation,traction,Way,820.0,88000,,south-africa
1542,631580965.0,"[28.704096279174735, -31.610829343460672]",substation,transmission,Way,11840.0,132000,,south-africa
1544,222396986.0,"[20.78275290846829, -29.53574279613348]",substation,traction,Way,1070.0,132000,,south-africa
1545,102722802.0,"[26.718162359696873, -27.929400442709454]",substation,transmission,Way,22920.0,132000,,south-africa
1546,641648207.0,"[18.10602589999997, -31.524271600000045]",substation,,Way,8760.0,,,south-africa
1547,91980004.0,"[20.65135427768331, -33.233178361655824]",substation,traction,Way,8840.0,132000,,south-africa
1548,220675193.0,"[29.887614625536514, -22.860901857473262]",substation,transition,Way,680.0,132000,,south-africa
1551,499323155.0,"[23.476991178236602, -27.406545603063144]",substation,transition,Way,2100.0,,,south-africa
1552,370574918.0,"[26.703483900000027, -30.694335749999944]",substation,,Way,2860.0,,,south-africa
1553,445330234.0,"[18.69923801149576, -33.804793480004015]",substation,transmission,Way,16480.0,,,south-africa
1554,926907605.0,"[29.22104448005954, -25.94374060600083]",substation,,Way,2970.0,,,south-africa
1555,920165264.0,"[23.052100899999953, -33.73632360000002]",substation,transmission,Way,14420.0,132000,,south-africa
1556,262344417.0,"[31.33835833550021, -25.51461881176018]",substation,transmission,Way,3850.0,132000,,south-africa
1557,366976111.0,"[27.13030442129517, -24.40218741907533]",substation,,Way,2020.0,132000,,south-africa
1558,248595080.0,"[29.287959919337588, -26.108417155800367]",substation,,Way,890.0,132000,,south-africa
1559,850202331.0,"[18.48463634999999, -34.07646400000027]",substation,minor_distribution,Way,20.0,,,south-africa
1562,105762218.0,"[29.28970471256224, -28.76220688694226]",substation,transmission,Way,5810.0,,,south-africa
1563,215321187.0,"[28.45850256542737, -28.295876648636703]",substation,transition,Way,290.0,,,south-africa
1564,863606090.0,"[18.85922048807521, -33.805039834602674]",substation,transmission,Way,14400.0,132000,,south-africa
1565,445564815.0,"[18.636933741896748, -33.821591132470395]",substation,,Way,4620.0,,,south-africa
1566,95466696.0,"[30.10140204711727, -23.5850220256901]",substation,transmission,Way,7110.0,132000,,south-africa
1567,723585459.0,"[18.43069895000002, -34.04712289999995]",substation,minor_distribution,Way,270.0,,,south-africa
1572,663042823.0,"[19.93913010752088, -33.405547818937954]",substation,,Way,11180.0,,,south-africa
1573,226957433.0,"[29.54224643431351, -26.27426118344265]",substation,traction,Way,710.0,132000,,south-africa
1575,215486170.0,"[22.98244913507014, -27.4240495562566]",substation,traction,Way,4350.0,132000,,south-africa
1576,487125340.0,"[30.779914909877917, -25.089244117589566]",substation,,Way,1140.0,,,south-africa
1577,114926192.0,"[29.977314400000036, -26.514014900000028]",substation,,Way,4000.0,88000,,south-africa
1579,451691801.0,"[30.0513891437948, -25.234987676031064]",substation,transmission,Way,34780.0,275000;132000,,south-africa
1580,217186987.0,"[26.301175699999998, -32.70213734999987]",substation,,Way,1200.0,,,south-africa
1581,264384674.0,"[18.78622647662538, -33.019137879771336]",substation,,Way,3130.0,,,south-africa
1584,183919483.0,"[31.43699820463006, -29.1660035597416]",substation,transmission,Way,19290.0,132000,,south-africa
1585,214434075.0,"[23.849058932871912, -28.26627697894446]",substation,traction,Way,3800.0,132000,,south-africa
1587,804564730.0,"[27.665127600000048, -26.309729199999936]",substation,,Way,10730.0,,,south-africa
1589,407956009.0,"[16.612728449999956, -28.750958750000734]",substation,,Way,4380.0,,,south-africa
1593,687089614.0,"[18.448808738626894, -34.044801387226244]",substation,minor_distribution,Way,540.0,,,south-africa
1595,219842638.0,"[29.711926650000002, -27.192205349999984]",substation,traction,Way,530.0,88000,,south-africa
1597,167119206.0,"[29.972660667843012, -26.54717670172128]",substation,traction,Way,3080.0,88000,,south-africa
1598,107493834.0,"[18.04834960002112, -32.98187925258481]",substation,transmission,Way,58220.0,132000;66000,,south-africa
1599,203687289.0,"[22.454698990886516, -33.995593411752765]",substation,,Way,41200.0,,,south-africa
1600,842146740.0,"[28.331848210490314, -26.21318145688856]",substation,,Way,2230.0,,,south-africa
1602,93157154.0,"[30.929692914848765, -25.45182983106917]",substation,traction,Way,2520.0,132000,,south-africa
1603,658775585.0,"[22.621248574449616, -32.34894884401158]",substation,transmission,Way,7500.0,132000,,south-africa
1606,219596295.0,"[31.187484119740983, -28.215946915982798]",substation,transmission,Way,147070.0,400000;88000,,south-africa
1607,226957431.0,"[31.710440599999995, -28.428056000000094]",substation,traction,Way,2960.0,88000,,south-africa
1609,258302974.0,"[28.91882357040524, -23.981312994384]",substation,,Way,1210.0,,,south-africa
1610,803852462.0,"[30.938211595599643, -29.99992080428447]",substation,,Way,72750.0,,,south-africa
1611,817986803.0,"[18.589200745854306, -34.072511534109665]",substation,,Way,0.0,,,south-africa
1613,224176603.0,"[30.68504779030578, -23.2581468065963]",substation,transmission,Way,10310.0,132000,,south-africa
1616,223064712.0,"[29.302265305255553, -25.005678812481012]",substation,transmission,Way,26600.0,132000,,south-africa
1617,878692944.0,"[27.531787024536385, -26.539937008762685]",substation,traction,Way,1000.0,,,south-africa
1619,318720415.0,"[22.416056169027076, -33.98436019504689]",substation,transition,Way,6440.0,,50,south-africa
1621,696018974.0,"[18.452635650000058, -34.039095]",substation,,Way,20.0,,,south-africa
1622,660555088.0,"[28.750179805391653, -31.605159143348764]",substation,transition,Way,1670.0,,,south-africa
1623,62191005.0,"[18.8061092257066, -33.81809804342635]",substation,transmission,Way,312520.0,400000;132000;66000,,south-africa
1625,239911433.0,"[28.917994976026502, -26.794747782596883]",substation,traction,Way,1440.0,88000,,south-africa
1626,386392738.0,"[26.82869680487372, -28.026611114365462]",substation,transmission,Way,62090.0,132000,,south-africa
1628,169647971.0,"[25.745024350000104, -33.44080615000014]",substation,traction,Way,4950.0,220000;25000,,south-africa
1629,220947207.0,"[27.378984999304087, -25.66512510670562]",substation,traction,Way,7060.0,88000,,south-africa
1630,252923211.0,"[29.058662295986082, -25.886340693914455]",substation,traction,Way,2090.0,88000;3000,,south-africa
1631,235961244.0,"[29.858479333696128, -27.49641588878647]",substation,traction,Way,2090.0,88000,,south-africa
1632,262596774.0,"[26.74045483101993, -26.938711796322178]",substation,,Way,7600.0,,,south-africa
1633,248396987.0,"[29.177673953872826, -25.85911237660051]",substation,transmission,Way,52190.0,132000,,south-africa
1636,226783984.0,"[28.530571637657847, -25.723896090985203]",substation,transmission,Way,3180.0,88000,,south-africa
1637,364706812.0,"[28.338189249999587, -26.24719389999951]",substation,,Way,310.0,,,south-africa
1638,194112907.0,"[20.45912589999985, -28.696312949999978]",substation,transmission,Way,2560.0,132000,,south-africa
1639,100488049.0,"[30.729775328356848, -26.908390886955495]",substation,traction,Way,2330.0,88000,,south-africa
1640,704079228.0,"[29.972486499723736, -29.31914580050327]",substation,,Way,3610.0,,,south-africa
1641,717896354.0,"[28.07949552493823, -25.496782820576527]",substation,,Way,2260.0,,,south-africa
1643,203679305.0,"[25.218254681418756, -27.8424253357436]",substation,traction,Way,1790.0,132000,,south-africa
1644,193740480.0,"[30.447049605265327, -29.677185976525926]",substation,traction,Way,1590.0,132000,,south-africa
1645,143732630.0,"[27.24848884999998, -25.14327740000004]",substation,traction,Way,2170.0,88000,,south-africa
1646,857499305.0,"[18.482827777683077, -34.08727004944711]",substation,minor_distribution,Way,370.0,,,south-africa
1648,857524238.0,"[18.481350871285738, -34.093571674483975]",substation,minor_distribution,Way,20.0,,,south-africa
1650,136051725.0,"[30.929838668359505, -25.46817909701928]",substation,transmission,Way,6990.0,132000,,south-africa
1652,284576320.0,"[27.738157859780912, -26.12599100899037]",substation,,Way,1740.0,,,south-africa
1654,183402339.0,"[22.33918432659166, -30.024720688247243]",substation,transmission,Way,245000.0,400000;132000,,south-africa
1655,878692940.0,"[27.641696099999926, -26.565644200000058]",substation,traction,Way,3140.0,,,south-africa
1656,89637370.0,"[25.92443307928353, -32.7428245326978]",substation,transmission,Way,375250.0,400000;220000;132000;66000,,south-africa
1657,659234463.0,"[19.193688496609855, -33.41028667556447]",substation,,Way,15290.0,,,south-africa
1658,809925484.0,"[18.551153890080855, -34.073675476766894]",substation,,Way,0.0,,,south-africa
1659,181375921.0,"[25.14110969508961, -27.907784880726005]",substation,traction,Way,1630.0,132000,,south-africa
1661,539422332.0,"[30.916097991171256, -29.9680434715026]",substation,,Way,1450.0,,,south-africa
1662,169667551.0,"[20.421961645782226, -33.25074662033735]",substation,traction,Way,9160.0,132000,,south-africa
1663,127585816.0,"[29.836040376043254, -28.60511621372773]",substation,traction,Way,2460.0,,,south-africa
1664,203541887.0,"[29.00354714806557, -26.82819931727838]",substation,traction,Way,2170.0,88000,,south-africa
1665,245001797.0,"[27.787942434303908, -26.800149446348254]",substation,,Way,2490.0,88000,,south-africa
1666,827691363.0,"[31.527845968352402, -25.502250484255743]",substation,transmission,Way,26470.0,275000;132000,,south-africa
1667,663042828.0,"[25.190822830575016, -28.462795287571986]",substation,,Way,8640.0,,,south-africa
1668,203814552.0,"[26.103985652561636, -27.284532933023694]",substation,traction,Way,4550.0,132000,,south-africa
1670,103752463.0,"[28.640601849999992, -28.18966730000003]",substation,traction,Way,1400.0,88000,,south-africa
1673,191269218.0,"[23.630950882295846, -28.32754595110093]",substation,traction,Way,3710.0,132000,,south-africa
1674,169784948.0,"[28.017604077335065, -28.13292236670125]",substation,traction,Way,4710.0,88000,,south-africa
1675,219292595.0,"[29.41772272450421, -23.927294689357296]",substation,traction,Way,4170.0,132000,,south-africa
1676,362029477.0,"[18.350882150000025, -34.044579799999944]",substation,,Way,390.0,,,south-africa
1678,259442144.0,"[29.172407654893615, -26.25287186827238]",substation,,Way,11750.0,,,south-africa
1680,105759402.0,"[29.083529737796265, -28.56607248065072]",substation,transmission,Way,4630.0,400000,,south-africa
1682,928870937.0,"[19.609798510543666, -30.432468847842806]",substation,traction,Way,930.0,132000,,south-africa
1683,824601972.0,"[29.950275518171644, -28.191845342791087]",substation,compensation,Way,2380.0,275000,,south-africa
1684,807951809.0,"[18.557950909311256, -34.076123320336286]",substation,,Way,0.0,,,south-africa
1685,377677092.0,"[22.928905511246406, -27.59536268917652]",substation,transmission,Way,7970.0,132000,,south-africa
1686,83525879.0,"[28.27618637427819, -25.92013305916141]",substation,transmission,Way,493440.0,400000;275000,,south-africa
1687,741345497.0,"[30.905011658993622, -25.446962526478792]",substation,,Way,1280.0,,,south-africa
1688,214434070.0,"[23.754075622743095, -28.29949338644191]",substation,transition,Way,1170.0,132000,,south-africa
1689,377754142.0,"[22.857860149999937, -28.05551740000008]",substation,,Way,600.0,,,south-africa
